1392517200,2.690351139988666,1
1392517201,24.572326724947096,1
1392517202,21.948154875729674,1
1392517203,22.32042505426224,1
1392517204,29.368653026520704,1
1392517205,36.448532547391785,1
1392517206,38.122487737351385,1
1392517207,35.747421112502074,1
1392517208,39.16857610492702,1
1392517209,38.215654291327326,1
1392517210,35.289828424875985,1
1392517211,37.4750538481163,1
1392517212,40.86630172863378,1
1392517213,48.98616657870012,1
1392517214,55.48478656495645,1
1392517215,65.62595677600275,1
1392517216,65.4124199729804,1
1392517217,70.11097118711376,1
1392517218,67.38584770857697,1
1392517219,70.01087127708423,1
1392517220,66.04904958454894,1
1392517221,65.93398310392244,1
1392517222,71.77038949775837,1
1392517223,62.48449893443073,1
1392517224,61.75798204497538,1
1392517225,64.95330668937844,1
1392517226,63.54659147231377,1
1392517227,59.44723247276329,1
1392517228,63.19553247897914,1
1392517229,65.83643069138878,1
1392517230,69.61987156876967,1
1392517231,63.83250181495691,1
1392517232,65.31732352194027,1
1392517233,68.45484083063326,1
1392517234,85.4303293504678,1
1392517235,89.76245408623117,1
1392517236,83.35570635352217,1
1392517237,82.08785754484371,1
1392517238,76.65610898095683,1
1392517239,73.63903641705984,1
1392517240,76.16624801028372,1
1392517241,75.50350967171995,1
1392517242,76.40803813634534,1
1392517243,74.55970335187084,1
1392517244,69.13218919538508,1
1392517245,74.53808798277355,1
1392517246,79.0194753474843,1
1392517247,85.05640186896854,1
1392517248,88.20567424582636,1
1392517249,93.81094602106931,1
1392517250,100.30071607946743,1
1392517251,100.23467368405646,1
1392517252,106.29190383008046,1
1392517253,112.90026933877796,1
1392517254,115.14655906812646,1
1392517255,121.3226484829787,1
1392517256,122.1812363495083,1
1392517257,124.4763337307825,1
1392517258,121.29878763946381,1
1392517259,123.72068629592802,1
1392517260,119.85483238055427,1
1392517261,112.47092682756278,1
1392517262,118.98643060251766,1
1392517263,118.95159394948413,1
1392517264,104.44287786181039,1
1392517265,107.35744832819624,1
1392517266,103.55849638589713,1
1392517267,109.66385019327815,1
1392517268,114.63182339895191,1
1392517269,116.72433920501611,1
1392517270,115.46907742163634,1
1392517271,111.23514985037272,1
1392517272,116.57181961995494,1
1392517273,122.73358090051464,1
1392517274,125.82194506806117,1
1392517275,128.00835635026556,1
1392517276,113.45104419814548,1
1392517277,114.85050584757838,1
1392517278,117.65097134226082,1
1392517279,125.801730599864,1
1392517280,130.5729330362792,1
1392517281,126.94956349604095,1
1392517282,123.71529230495102,1
1392517283,129.43896040297702,1
1392517284,137.17423646917243,1
1392517285,136.62717418498423,1
1392517286,167.54506803948158,1
1392517287,138.95892309521614,1
1392517288,137.22236852583546,1
1392517289,146.21433212989385,1
1392517290,151.8676922207247,1
1392517291,141.66103829554956,1
1392517292,138.95467134390074,1
1392517293,124.53227480178218,1
1392517294,141.43879359434837,1
1392517295,144.34752777116356,1
1392517296,126.58845883176664,1
1392517297,134.95055446637318,1
1392517298,153.70015660645552,1
1392517299,145.8581846441148,1
1392517300,134.4775912959277,1
1392517301,144.7089307872424,1
1392517302,147.36180884612224,1
1392517303,159.27718878457608,1
1392517304,162.13633876392524,1
1392517305,158.93260278045656,1
1392517306,155.28261145723314,1
1392517307,174.32792935050358,1
1392517308,156.84684390599648,1
1392517309,137.19973373994029,1
1392517310,160.31706221754953,1
1392517311,161.0749567238516,1
1392517312,168.85298612260974,1
1392517313,157.86836750729086,1
1392517314,153.05523026009405,1
1392517315,173.76400475038963,1
1392517316,164.4702413671722,1
1392517317,159.08649816257383,1
1392517318,156.67730111103558,1
1392517319,176.16997481526374,1
1392517320,181.81362748163133,1
1392517321,154.98403064324182,1
1392517322,150.89090974578778,1
1392517323,155.94326319259505,1
1392517324,165.55448104063473,1
1392517325,151.78004570316992,1
1392517326,155.56870471768192,1
1392517327,162.83239618618268,1
1392517328,185.61429926488583,1
1392517329,166.40169380628637,1
1392517330,155.67465411219888,1
1392517331,161.15670040163087,1
1392517332,166.15941836874973,1
1392517333,164.51876245980364,1
1392517334,160.12045372823638,1
1392517335,170.60989775095598,1
1392517336,178.94639092945482,1
1392517337,181.7781133870834,1
1392517338,166.71517944937122,1
1392517339,159.08856422508785,1
1392517340,176.91424505592266,1
1392517341,161.22567555581819,1
1392517342,172.1021542946366,1
1392517343,160.42534906426792,1
1392517344,166.72850527059563,1
1392517345,173.17159327998382,1
1392517346,177.5743843567182,1
1392517347,160.91628648838397,1
1392517348,160.88176572417777,1
1392517349,160.94069229963907,1
1392517350,177.93907110665808,1
1392517351,171.47521162318932,1
1392517352,167.09205388417607,1
1392517353,182.52450841397808,1
1392517354,170.97985628677898,1
1392517355,167.83555080960846,1
1392517356,159.29575800652822,1
1392517357,161.85460130629883,1
1392517358,161.92269658278022,1
1392517359,163.5390456225411,1
1392517360,166.73821653285125,1
1392517361,177.08275015530546,1
1392517362,173.54610617099328,1
1392517363,169.4360995945896,1
1392517364,169.74027819892882,1
1392517365,166.10709093651914,1
1392517366,176.83506863619667,1
1392517367,176.95967899090658,1
1392517368,174.84358253120868,1
1392517369,182.74494739504087,1
1392517370,183.72895556444485,1
1392517371,172.9802118271174,1
1392517372,168.96877494738652,1
1392517373,171.61537626911436,1
1392517374,160.77548727247267,1
1392517375,172.31986860390873,1
1392517376,167.90672330844816,1
1392517377,176.3716803138208,1
1392517378,181.56736761845474,1
1392517379,187.88462352530522,1
1392517380,188.74984064996806,1
1392517381,183.4170580180651,1
1392517382,183.86596668961144,1
1392517383,183.16674887186576,1
1392517384,190.16757494191486,1
1392517385,190.64826161471797,1
1392517386,57.60968176935132,2
1392517387,46.35845399789943,2
1392517388,77.41282881148412,2
1392517389,108.6954075289644,2
1392517390,115.82407150008912,2
1392517391,138.17840178505793,2
1392517392,147.77006461279433,2
1392517393,120.42740901841525,2
1392517394,125.3561832720946,2
1392517395,128.13037491771598,2
1392517396,125.79775818443096,2
1392517397,120.45232369222973,2
1392517398,135.4226551027756,2
1392517399,113.57482066634572,2
1392517400,120.58317415976317,2
